loss,mape,val_loss,val_mape,lr
0.0005141317378729582,51.16636276245117,0.00032281430321745574,41.03977584838867,0.0019999999
0.000496833526995033,49.08042526245117,0.00032776856096461415,40.473907470703125,0.0019999999
0.0005084013100713491,48.46453857421875,0.00033135805279016495,40.09424591064453,0.0019999999
0.0004790420935023576,47.005043029785156,0.0003290749154984951,40.33295440673828,0.0019999999
0.0004987255670130253,48.43666458129883,0.0003307706501800567,40.154659271240234,0.0019999999
0.00047753419494256377,47.2293701171875,0.0003254431067034602,40.73237228393555,0.0019999999
0.0004949282156303525,48.73121643066406,0.00033118342980742455,40.11182403564453,0.0019999999
0.0005012421170249581,49.62004470825195,0.00033419340616092086,39.808841705322266,0.0019999999
0.00048714675358496606,48.579078674316406,0.00033156300196424127,40.07271957397461,0.0019999999
0.0004940425278618932,48.2647705078125,0.00033288291888311505,39.93888473510742,0.0019999999
0.0004809658566955477,47.15460968017578,0.00033204324427060783,40.023563385009766,0.0019999999
0.0004890624550171196,47.656341552734375,0.00032940428354777396,40.2972412109375,0.0019999999
0.00047599480603821576,47.931453704833984,0.00032935093622654676,40.302818298339844,0.0019999999
0.00047226931201294065,46.788909912109375,0.00032778989407233894,40.47050476074219,0.0019999999
0.0004874598525930196,48.2801513671875,0.00033107970375567675,40.121849060058594,0.0019999999
0.00044839305337518454,45.700401306152344,0.0003245621337555349,40.83245849609375,0.0019999999
0.00046522929915226996,47.25748062133789,0.000323056970955804,41.0091552734375,0.0019999999
0.0005030526663176715,49.53240966796875,0.00032630114583298564,40.63437271118164,0.0019999999
0.000491469050757587,48.87356185913086,0.00032770715188235044,40.47892761230469,0.0019999999
0.00046635972103103995,47.32004165649414,0.0003223103703930974,41.09859085083008,0.0019999999
0.0004575133207254112,47.603515625,0.0003226455592084676,41.05801010131836,0.0019999999
0.00046607255353592336,47.25462341308594,0.0003264096158090979,40.62180709838867,0.0019999999
0.00044895242899656296,46.21150588989258,0.00032344445935450494,40.96240997314453,0.0019999999
0.000477480556583032,48.34334182739258,0.00032573932548984885,40.69688034057617,0.0019999999
0.00046466945786960423,47.856815338134766,0.0003271581663284451,40.53836441040039,0.0019999999
0.0004708530323114246,47.84828567504883,0.00032559456303715706,40.71294021606445,0.0019999999
0.00045550279901362956,46.21133804321289,0.0003271276946179569,40.54142761230469,0.0019999999
