loss,mape,val_loss,val_mape,lr
0.0012118512531742454,139540.765625,0.0010817449074238539,113216.4609375,0.01
0.001194338663481176,141316.0625,0.0011025717249140143,144393.140625,0.01
0.0011434393236413598,140425.671875,0.0010532649466767907,135503.390625,0.0019999999
0.0011389233404770494,138506.78125,0.00105343631003052,133757.9375,0.0019999999
0.0011376691982150078,139167.53125,0.0010527628473937511,134964.546875,0.0019999999
0.00113952299579978,137742.390625,0.0010524949757382274,136873.53125,0.0019999999
0.0011409783037379384,139507.09375,0.001051965169608593,133472.671875,0.0019999999
0.001140483422204852,137998.0625,0.001051984028890729,133840.296875,0.0019999999
0.0011396592017263174,137211.875,0.0010525713441893458,131091.328125,0.0019999999
0.0011396672343835235,137639.15625,0.0010518167400732636,132652.828125,0.0019999999
0.001138791674748063,137006.0,0.0010513640008866787,131955.140625,0.0019999999
0.0011392229935154319,137063.84375,0.0010512865846976638,132069.203125,0.0019999999
0.0011394047178328037,136587.15625,0.0010513390880078077,129717.1953125,0.0019999999
0.0011391440639272332,135827.65625,0.0010504750534892082,134853.609375,0.0019999999
0.001134034595452249,136225.609375,0.001050621853210032,130968.328125,0.0019999999
0.001138065941631794,135070.234375,0.00105041335336864,130785.9375,0.0019999999
0.001137969782575965,134442.640625,0.001049989485181868,133077.890625,0.0019999999
0.0011375165777280927,135300.140625,0.0010499178897589445,130957.8515625,0.0019999999
0.0011369979474693537,134710.21875,0.0010502343066036701,130804.28125,0.0019999999
0.001139050698839128,134838.625,0.0010500395437702537,128407.4765625,0.0019999999
0.0011343335499987006,134429.265625,0.0010496843606233597,127705.6328125,0.0019999999
0.0011362270452082157,134319.625,0.0010495248716324568,130375.5234375,0.0019999999
0.0011351200519129634,133848.015625,0.0010491329012438655,130467.8359375,0.0019999999
0.0011375013273209333,135360.0625,0.0010493003064766526,130153.6328125,0.0019999999
0.0011359757045283914,132822.25,0.0010500033386051655,125634.75,0.0019999999
0.001135215861722827,132836.59375,0.0010487735271453857,129601.7890625,0.0019999999
0.0011348247062414885,133049.5625,0.0010486181126907468,128228.7421875,0.0019999999
0.0011354612652212381,132165.125,0.0010486043756827712,128355.9296875,0.0019999999
0.0011344822123646736,132271.609375,0.0010485068196430802,125248.296875,0.0019999999
0.0011340269120410085,131914.578125,0.0010482949437573552,128376.6796875,0.0019999999
0.001134425401687622,132918.28125,0.0010483961086720228,125604.53125,0.0019999999
0.00113379315007478,130950.1640625,0.0010476680472493172,128775.0703125,0.0019999999
0.0011331408750265837,132520.796875,0.0010477598989382386,126637.6953125,0.001
0.0011330073466524482,130916.34375,0.0010480012279003859,127778.640625,0.001
0.0011326858075335622,131993.78125,0.0010476827155798674,126928.984375,0.001
0.0011340354103595018,131561.4375,0.0010475805029273033,127624.15625,0.001
0.0011343711521476507,131155.34375,0.0010474126320332289,127876.0625,0.001
0.0011331626446917653,131124.71875,0.001047300873324275,127415.6015625,0.001
0.001132932142354548,130871.59375,0.0010473467409610748,126186.21875,0.001
0.0011326037347316742,132100.046875,0.0010479337070137262,127046.8984375,0.001
0.0011342494981363416,131874.609375,0.001047321013174951,126160.9453125,0.001
0.001133812009356916,130624.0546875,0.0010469886474311352,126496.2734375,0.001
0.0011355917667970061,131641.484375,0.0010470623383298516,125719.0390625,0.001
0.001131006982177496,131241.953125,0.001046856283210218,126543.4609375,0.001
0.0011340865166857839,130871.8359375,0.0010466400999575853,127548.0859375,0.001
0.0011310753179714084,129601.296875,0.0010471103014424443,124843.65625,0.001
0.0011336798779666424,130413.265625,0.001046717632561922,127009.984375,0.001
0.001131447614170611,130706.8515625,0.0010465780505910516,125827.890625,0.001
0.0011321241036057472,130529.34375,0.001046657795086503,126544.2421875,0.001
0.0011331182904541492,130698.09375,0.0010462654754519463,127665.5234375,0.001
0.0011329035041853786,130122.359375,0.0010464682709425688,125963.6953125,0.001
0.0011357477633282542,129516.1484375,0.0010462923673912883,126104.1953125,0.001
0.0011288895038887858,129364.484375,0.001047024386934936,123086.5859375,0.001
0.001132102101109922,129538.859375,0.0010466825915500522,123651.171875,0.001
0.0011318214237689972,129261.15625,0.0010461823549121618,126959.5625,0.001
0.0011308476096019149,129856.8359375,0.0010456867748871446,127677.265625,0.001
0.0011311146663501859,129911.90625,0.0010459090117365122,126139.3671875,0.001
0.001134291524067521,130206.875,0.0010465600062161684,124089.6875,0.001
0.0011304508661851287,128697.3046875,0.001045866054482758,124579.0234375,0.001
0.0011302168713882565,129350.453125,0.0010458361357450485,125224.09375,0.001
0.001130509888753295,129174.921875,0.0010460064513608813,125564.78125,0.001
0.0011321164201945066,129500.1640625,0.0010458751348778605,124185.2890625,0.001
0.001131220255047083,129555.3984375,0.0010457243770360947,123830.3359375,0.001
0.001131796627305448,129718.9765625,0.0010458811884745955,124021.046875,0.001
0.001131884171627462,129403.984375,0.0010454352013766766,124619.8671875,0.001
0.0011308781104162335,128784.3671875,0.0010454830480739474,125244.28125,0.001
0.001130343647673726,129491.9375,0.0010455755982547998,124529.328125,0.001
0.001131798722781241,128574.3203125,0.0010452872375026345,125393.6796875,0.001
0.0011313238646835089,128628.96875,0.0010451836278662086,124534.5625,0.001
0.001129919895902276,127753.546875,0.0010457334574311972,122869.5703125,0.001
0.0011297055752947927,128744.015625,0.0010452657006680965,123536.828125,0.001
0.0011321186320856214,127760.359375,0.0010451751295477152,124602.5546875,0.001
0.001133548910729587,129432.71875,0.0010448681423440576,124487.0234375,0.001
0.0011308540124446154,129368.7109375,0.0010448448592796922,123573.3671875,0.001
0.0011331833666190505,127633.53125,0.0010450577829033136,123931.2734375,0.001
0.0011313051218166947,128938.28125,0.0010447538224980235,124001.1640625,0.001
0.0011316882446408272,128358.9765625,0.0010450152913108468,123304.4140625,0.001
0.0011325690429657698,128811.234375,0.0010445864172652364,122915.4453125,0.001
0.0011319173499941826,127070.0078125,0.0010447020176798105,123799.9296875,0.001
0.0011304827639833093,128342.515625,0.0010447603417560458,122617.3671875,0.001
0.0011305189691483974,128307.84375,0.0010449328692629933,122614.4609375,0.001
0.0011288563255220652,126862.7890625,0.0010444708168506622,123390.7265625,0.001
0.0011283771600574255,128785.859375,0.00104416289832443,124271.15625,0.001
0.0011296600569039583,127145.1015625,0.0010444547515362501,123289.0234375,0.001
0.0011308736866340041,127707.9375,0.0010442802449688315,123178.8984375,0.001
0.0011304038343951106,127522.546875,0.0010443010833114386,122765.6796875,0.001
0.0011304476065561175,127497.7734375,0.0010445055086165667,121357.71875,0.001
0.001128272502683103,128058.6484375,0.0010439035249873996,122637.2265625,0.001
0.0011295153526589274,127705.328125,0.0010442398488521576,121633.9453125,0.001
0.001128375413827598,127716.0,0.0010442386846989393,122066.125,0.001
0.0011301178019493818,127454.0859375,0.001044278615154326,122430.7265625,0.001
0.0011284919455647469,127009.0625,0.0010440608020871878,121939.75,0.001
0.001130121760070324,126268.8671875,0.001044073491357267,121734.859375,0.001
0.001129024662077427,127911.46875,0.001044004806317389,122193.3828125,0.001
0.0011288505047559738,128039.734375,0.0010433614952489734,123283.4140625,0.001
0.0011290130205452442,127355.3828125,0.0010439548641443253,120933.9921875,0.001
0.0011275717988610268,126989.5625,0.0010436499724164605,121854.9453125,0.001
0.0011292677372694016,126547.84375,0.0010436010779812932,122222.2890625,0.001
0.0011307988315820694,126358.078125,0.0010433075949549675,122835.9453125,0.001
0.0011292692506685853,127664.890625,0.0010438909521326423,119630.3203125,0.001
0.001129997312091291,127278.6796875,0.0010435760486871004,122439.7890625,0.001
0.0011286407243460417,126698.609375,0.0010433647548779845,121763.484375,0.001
0.0011303361970931292,126922.890625,0.0010432779090479016,121722.234375,0.001
0.0011291649425402284,126837.765625,0.0010433853603899479,121004.4921875,0.001
0.0011291123228147626,126562.8671875,0.0010433477582409978,121769.9765625,0.001
0.0011265856446698308,126915.0,0.0010433883871883154,121577.109375,0.001
0.0011297056917101145,126026.171875,0.0010431100381538272,121893.46875,0.001
0.0011295336298644543,126430.296875,0.0010431191185489297,121585.3203125,0.001
0.001130542834289372,126856.9453125,0.0010427767410874367,122374.6484375,0.001
0.0011281832121312618,126262.109375,0.0010431837290525436,120131.6796875,0.001
0.0011301266495138407,126760.1953125,0.0010427923407405615,122930.640625,0.001
0.0011290248949080706,127190.4453125,0.0010428481036797166,120131.1640625,0.001
0.0011267513036727905,126306.3984375,0.0010429704561829567,120090.78125,0.001
0.001127550727687776,125740.5703125,0.0010426758090034127,121081.5703125,0.001
0.0011290217516943812,124825.09375,0.0010427199304103851,121700.96875,0.001
0.001128796604461968,125945.1484375,0.0010427504312247038,122134.6328125,0.001
0.0011281839106231928,125464.296875,0.0010430524125695229,118985.8828125,0.001
0.0011301500489935279,125735.671875,0.0010425432119518518,120924.1484375,0.001
0.0011279669124633074,125678.3203125,0.0010423611383885145,119871.2890625,0.001
0.001130573800764978,125361.984375,0.0010427884990349412,119461.671875,0.001
0.0011277956655249,125628.6640625,0.0010422294726595283,120869.40625,0.001
0.0011253239354118705,127117.96875,0.001042020390741527,122037.421875,0.001
0.0011274591088294983,126030.8828125,0.0010427302913740277,118636.2734375,0.001
0.0011282986961305141,124367.1328125,0.0010426181834191084,118526.015625,0.001
0.001126235700212419,125520.4765625,0.0010423170169815421,118855.9765625,0.001
0.0011264561908319592,126580.5859375,0.001042444258928299,118450.4453125,0.001
0.0011274802964180708,125381.109375,0.0010420228354632854,121541.65625,0.001
0.0011255046119913459,124983.890625,0.0010418160818517208,120715.1328125,0.001
0.001127772033214569,124081.53125,0.001041918178088963,120633.1796875,0.001
0.0011267047375440598,124590.6484375,0.0010418219026178122,120122.265625,0.001
0.0011285131331533194,124805.046875,0.0010418599704280496,119355.0703125,0.001
0.0011253436096012592,125574.71875,0.0010421376209706068,118003.15625,0.001
0.00112525827717036,124249.03125,0.001042044605128467,119462.5078125,0.001
0.0011268076486885548,124965.546875,0.0010416976874694228,120190.375,0.001
0.00112759112380445,124454.8515625,0.0010416137520223856,120326.9921875,0.001
0.001127150608226657,125195.265625,0.0010416737059131265,119245.2734375,0.001
0.0011270184768363833,124534.65625,0.0010412969859316945,122095.625,0.001
0.0011273595737293363,124599.2265625,0.001041688839904964,119265.9921875,0.001
0.0011259109014645219,125759.7890625,0.0010417986195534468,118250.265625,0.001
0.0011263663182035089,124973.296875,0.0010412700939923525,120374.90625,0.001
0.0011243029730394483,125507.0390625,0.001041801879182458,117686.8828125,0.001
0.0011274894932284951,124578.734375,0.0010413705604150891,118981.3359375,0.001
0.0011266726069152355,124536.546875,0.0010417865123599768,117856.109375,0.001
0.0011270147515460849,123739.0546875,0.00104203459341079,119198.34375,0.001
0.0011272210394963622,124194.546875,0.0010411773109808564,119587.5078125,0.001
0.0011249283561483026,124725.2109375,0.001041090814396739,120586.375,0.001
0.0011256018187850714,125416.59375,0.0010414436692371964,116836.1875,0.001
0.0011256412835791707,123993.421875,0.0010415808064863086,116918.84375,0.001
0.001125622307881713,123090.8359375,0.0010410110699012876,119579.53125,0.001
0.001124755246564746,124305.7421875,0.001041384064592421,116763.34375,0.001
0.0011252888944000006,124417.71875,0.0010407519293949008,119309.7734375,0.001
0.001124226488173008,124591.421875,0.0010407669469714165,119133.765625,0.001
0.0011263659689575434,122357.6796875,0.0010409263195469975,118537.53125,0.001
0.0011252880794927478,124796.9140625,0.0010404912754893303,119446.5703125,0.001
0.0011251664254814386,124060.765625,0.0010413490235805511,118379.4140625,0.001
0.0011248575756326318,124230.0859375,0.0010407357476651669,118939.1171875,0.001
0.0011266792425885797,123369.515625,0.0010406713699921966,117755.4453125,0.001
0.001127124996855855,124723.7109375,0.0010406456422060728,117169.4296875,0.001
0.001128655974753201,124382.40625,0.001040492788888514,118222.8515625,0.001
0.001125382143072784,123562.7890625,0.0010406221263110638,118503.34375,0.001
0.001125821378082037,124488.890625,0.0010407622903585434,118481.6796875,0.001
0.0011250498937442899,124240.6953125,0.0010406184010207653,118343.0390625,0.001
0.0011260237079113722,123119.546875,0.0010403033811599016,119068.1796875,0.001
0.0011260322062298656,123517.0234375,0.0010401034960523248,118348.8203125,0.001
0.0011264414060860872,122056.6015625,0.0010405225912109017,116900.125,0.001
0.0011261535109952092,123774.8125,0.001040340051986277,117856.703125,0.001
0.0011235233396291733,123096.90625,0.001040267408825457,118418.1796875,0.001
0.0011233234545215964,122755.9765625,0.0010399619350209832,118484.78125,0.001
0.0011244830675423145,122963.34375,0.001040452509187162,117106.015625,0.001
0.0011247015791013837,122691.5234375,0.0010402912739664316,117386.6953125,0.001
0.0011243887711316347,122880.203125,0.0010402558837085962,118488.0390625,0.001
0.0011232314864173532,122044.515625,0.0010402767220512033,117537.9609375,0.001
0.0011231732787564397,123454.1484375,0.001040340750478208,116220.2109375,0.001
0.0011241273023188114,123251.171875,0.0010401540203019977,116261.359375,0.001
0.0011245479108765721,123317.9453125,0.00104000314604491,118207.8125,0.001
0.0011245104251429439,123529.0234375,0.0010400207247585058,116585.1328125,0.001
0.0011266337241977453,121990.6171875,0.001040043542161584,117040.125,0.001
0.001123266527429223,122397.359375,0.0010397362057119608,117494.171875,0.001
0.0011229875963181257,123315.453125,0.0010395980207249522,116778.8671875,0.001
0.0011237048311159015,122704.3359375,0.0010396576253697276,116632.4609375,0.001
0.0011224423069506884,122708.25,0.001039606868289411,119079.8203125,0.001
0.0011271709809079766,121595.5234375,0.001039442839100957,117958.9921875,0.001
0.001127226511016488,122808.3828125,0.0010403178166598082,115698.3984375,0.001
0.0011253341799601912,123784.8828125,0.0010394571581855416,118040.0625,0.001
0.0011248685186728835,123239.6484375,0.001039315015077591,119183.0546875,0.001
0.0011230664094910026,122684.0,0.0010394139681011438,117520.6328125,0.001
0.0011264400091022253,123004.953125,0.0010394559940323234,117120.25,0.001
0.0011252290569245815,121519.2265625,0.0010392990661785007,116642.171875,0.001
0.0011251482646912336,121138.7734375,0.0010397740406915545,117137.625,0.001
0.0011225652415305376,122947.359375,0.0010393440024927258,116703.46875,0.001
0.0011219747830182314,121680.703125,0.0010393905686214566,116290.8125,0.001
0.0011238373117521405,121034.0,0.001039027702063322,117332.734375,0.001
0.001124872243963182,121640.1015625,0.0010395086137577891,116262.734375,0.001
0.0011253708507865667,122562.796875,0.0010393518023192883,115485.3203125,0.001
0.001120593398809433,120752.3125,0.0010393477277830243,115603.203125,0.001
0.0011256665457040071,122463.3046875,0.0010390469105914235,116469.2734375,0.001
0.0011229092488065362,120199.875,0.0010390751995146275,115900.59375,0.001
0.0011232614051550627,122056.0703125,0.001039445516653359,115979.0859375,0.001
0.0011226385831832886,121435.65625,0.0010386592475697398,117412.2421875,0.001
0.00112281390465796,121226.890625,0.0010390069801360369,116003.2734375,0.001
0.0011221456807106733,121072.2734375,0.0010395832359790802,113982.3046875,0.001
0.0011266820365563035,121400.5859375,0.0010395125718787313,113687.5703125,0.001
0.001124653615988791,121552.3125,0.0010394011624157429,113511.4296875,0.001
0.0011227920185774565,121620.65625,0.0010389647213742137,115587.96875,0.001
0.0011235949350520968,121548.2109375,0.0010389332892373204,115586.921875,0.001
0.0011236830614507198,120574.4375,0.0010390335228294134,115603.484375,0.001
0.0011253964621573687,121916.296875,0.001038838061504066,115346.9375,0.001
0.0011227314826101065,121064.0859375,0.0010387834627181292,116526.5546875,0.001
0.0011245846981182694,120827.4140625,0.0010389018571004272,114765.609375,0.001
0.0011232111137360334,121328.7890625,0.001038432470522821,116048.578125,0.001
0.0011251692194491625,121067.390625,0.0010386580834165215,115063.21875,0.001
0.0011221079621464014,120353.0703125,0.0010384141933172941,117023.0703125,0.001
0.0011223885230720043,122470.390625,0.001038840739056468,113991.2109375,0.001
0.00112219899892807,121417.71875,0.0010383499320596457,117179.1015625,0.001
0.0011221379972994328,120778.3828125,0.0010383808985352516,114870.796875,0.001
0.0011230144882574677,121047.3125,0.0010384346824139357,115409.2734375,0.001
0.0011234490666538477,120562.78125,0.0010386399226263165,113535.4296875,0.001
0.0011247307993471622,120040.21875,0.0010383973130956292,115828.375,0.001
0.001120875938795507,122024.0234375,0.0010384509805589914,114915.546875,0.001
0.001123115187510848,120550.6953125,0.0010381302563473582,114942.078125,0.001
0.0011207989882677794,120058.71875,0.0010384328197687864,114449.375,0.001
0.001124706701375544,121219.3671875,0.0010378630831837654,115539.234375,0.001
0.0011233988916501403,121772.1328125,0.001037946785800159,116586.2890625,0.001
0.0011194112012162805,120604.4140625,0.0010383727494627237,115234.25,0.001
0.0011243121698498726,120742.71875,0.0010385324712842703,114738.9453125,0.001
0.0011234006378799677,120229.8046875,0.0010383109329268336,114045.1796875,0.001
0.0011215161066502333,120823.3359375,0.0010380764724686742,114760.21875,0.001
0.001123060006648302,119785.453125,0.0010380455059930682,114520.8125,0.001
0.0011228621006011963,120871.765625,0.0010383531916886568,113236.984375,0.001
0.0011209724470973015,121088.1953125,0.0010379545856267214,115427.078125,0.001
0.0011215920094400644,121636.2109375,0.0010382534237578511,112792.25,0.001
0.0011243411572650075,120028.4921875,0.001038257498294115,113659.8203125,0.001
0.0011222827015444636,120991.8125,0.0010377165162935853,115002.15625,0.001
0.001122900634072721,119789.984375,0.0010380200110375881,114154.296875,0.001
0.0011239084415137768,120973.4921875,0.0010380566818639636,113412.8046875,0.001
0.0011233476689085364,120514.828125,0.001037856563925743,114465.4453125,0.001
0.0011212351964786649,120441.625,0.0010379803134128451,113502.34375,0.001
0.0011256154393777251,120586.1796875,0.0010376673890277743,115065.03125,0.001
0.0011209271615371108,120603.5,0.001037938753142953,113686.2265625,0.001
0.001121660228818655,119430.703125,0.0010375941637903452,113004.7734375,0.001
0.001122623449191451,120295.0703125,0.0010375044075772166,115261.8125,0.001
0.0011259570019319654,119690.703125,0.0010375198908150196,114681.3515625,0.001
0.0011213156394660473,121038.125,0.0010378126753494143,114094.6328125,0.001
0.0011212578974664211,119562.5078125,0.0010373794939368963,115260.140625,0.001
0.0011225480120629072,120349.7890625,0.0010376303689554334,113451.2109375,0.001
0.0011199518339708447,119605.7265625,0.0010380008025094867,112225.5390625,0.001
0.0011215211125090718,118564.21875,0.0010373550467193127,113771.84375,0.001
0.001122119603678584,119887.71875,0.0010373924160376191,114036.8203125,0.001
0.0011232593096792698,118866.4296875,0.0010377209400758147,113505.9609375,0.001
0.0011220899177715182,119593.65625,0.0010375460842624307,113954.65625,0.001
0.0011212832760065794,120347.6875,0.0010373214026913047,113648.6484375,0.001
0.001119226566515863,118839.453125,0.0010367942741140723,115913.5859375,0.001
0.0011201711604371667,119722.7578125,0.0010372233809903264,114357.5546875,0.001
0.0011215034173801541,118883.7421875,0.0010369932278990746,115795.4140625,0.001
0.001121325884014368,120144.5703125,0.0010368318762630224,115212.09375,0.001
0.0011211298406124115,119615.515625,0.0010367281502112746,116649.5859375,0.001
0.0011197890853509307,119352.2734375,0.0010369186056777835,114120.53125,0.001
0.0011204867623746395,119293.515625,0.0010370772797614336,113612.2890625,0.001
0.0011218698928132653,120709.078125,0.0010368414223194122,114238.8125,0.001
0.0011225207708775997,118918.71875,0.0010369681986048818,113041.28125,0.001
0.0011201242450624704,118177.4140625,0.0010372815886512399,111861.3515625,0.001
0.0011210538214072585,119238.328125,0.001037189969792962,113332.703125,0.001
0.00112063717097044,119025.3359375,0.001037008361890912,113541.515625,0.001
0.0011219317093491554,120087.171875,0.0010370761156082153,112903.5703125,0.001
0.0011216296115890145,119265.0859375,0.001037272741086781,111432.609375,0.001
0.0011207991046831012,119383.1796875,0.0010367762297391891,113378.515625,0.001
0.0011223761830478907,117872.171875,0.0010368663351982832,112834.9375,0.001
0.0011198922293260694,117818.625,0.0010367606300860643,114309.90625,0.001
0.0011220794403925538,118926.796875,0.0010364903137087822,113024.734375,0.001
0.0011206711642444134,119022.0625,0.0010369279189035296,113081.4921875,0.001
0.001120745437219739,119877.9296875,0.001036176341585815,114307.4765625,0.001
0.0011209335643798113,118729.4375,0.0010367456125095487,113189.3359375,0.001
0.001121841254644096,119164.0,0.0010370848467573524,111970.5234375,0.001
0.0011203758185729384,118160.3515625,0.00103727204259485,112526.40625,0.001
0.0011230400996282697,119058.875,0.001036749454215169,113628.2265625,0.001
0.0011212117969989777,119196.5703125,0.001037232344970107,111144.953125,0.001
0.0011218138970434666,119533.2734375,0.0010373350232839584,111678.390625,0.001
0.001122749992646277,118869.71875,0.001036729896441102,111833.890625,0.001
0.0011202014284208417,118699.09375,0.0010367217473685741,111450.5390625,0.001
0.0011203328613191843,117802.96875,0.0010361679596826434,113437.921875,0.001
0.001122808433137834,118730.2421875,0.0010365239577367902,111654.71875,0.001
0.001120249624364078,119190.359375,0.0010365931084379554,111867.515625,0.001
0.0011203228496015072,118867.859375,0.001036166911944747,113875.0234375,0.001
0.0011206228518858552,118605.9453125,0.001036411733366549,112551.75,0.001
0.001121397246606648,118242.546875,0.001036291942000389,113181.1640625,0.001
0.001121154404245317,118241.1875,0.0010365340858697891,113114.453125,0.001
0.0011182845337316394,118152.765625,0.001036300789564848,111604.7578125,0.001
0.001119846012443304,118324.8125,0.001036331756040454,112586.7421875,0.001
0.0011207906063646078,117932.5859375,0.0010362723842263222,112979.390625,0.001
0.0011199499713256955,117619.078125,0.00103649718221277,112057.90625,0.001
0.001121282926760614,118618.3828125,0.0010363293113186955,114714.59375,0.001
0.0011226582573726773,118233.90625,0.001036887289956212,109889.3984375,0.001
0.0011214312398806214,118404.2265625,0.0010364118497818708,111986.984375,0.001
0.0011197751155123115,118721.1328125,0.0010362239554524422,112158.3828125,0.001
0.001121422741562128,118772.3828125,0.001036434550769627,110957.765625,0.001
0.0011208016658201814,118477.9140625,0.0010364098707213998,110995.015625,0.001
0.0011174504179507494,117847.15625,0.0010366024216637015,111885.4609375,0.001
0.0011201024753972888,117677.296875,0.0010355721460655332,113636.796875,0.001
